34	1.08003	0	1.88186	0	0	0	1.06219	1.22869	1.91232	0	1.28803	1.33616	0	1.31428	2.43669	2.95157	2.22596	0	0	0	0	0	0	0	1.89382	1.3656	0	0	2.06326	1.77865	1.29335	0	1.69655	2.22062	0	0	0	0	2.27069	1.24662	0	0	2.57814	2.91261	2.88434	2.29088	2.76418	2.47735	2.01032	2.66735	-0.822984	-0.183752	0.202381	16.8269
35	0	0	1.4091	0	0	0	0	1.45107	1.02675	0	2.1843	1.24756	0	1.98541	1.83256	1.28357	1.52076	0	0	0	0	0	0	0	2.7701	2.67485	0	1.67519	0	1.89274	1.97923	0	0	2.97119	0	0	0	1.45817	0	1.03788	2.61348	2.996	1.64283	2.01082	1.87005	2.16957	1.94974	0	1.69825	1.83867	-0.885456	-0.272976	0.208333	16.1553
36	0	0	1.49389	0	0	1.66287	1.83814	2.36319	0	0	2.77831	2.40056	0	1.83652	2.94004	2.02132	2.87882	0	0	0	0	0	0	0	2.41076	0	0	2.88862	0	2.42256	2.00525	2.0577	0	0	0	1.25598	1.39672	0	0	1.12319	0	0	2.9719	1.14159	2.93752	2.65942	2.71738	0	0	2.58272	-0.935016	-0.231236	0.214286	16.6139
37	0	0	1.44629	0	1.63918	2.54354	0	2.26262	0	0	1.6038	1.48859	0	2.63924	1.34485	2.88285	1.79951	0	0	1.88805	0	2.89035	0	0	1.57007	0	0	0	0	1.88307	1.35109	2.54526	1.47333	0	0	1.26351	2.96716	0	2.04903	1.17128	0	1.74494	2.95239	0	2.5019	1.30412	2.65535	0	0	0	-0.970942	-0.175756	0.220238	17.979
38	0	0	1.03876	0	2.4911	0	0	2.28485	0	1.4297	2.75992	0	2.19141	2.07355	2.41733	1.25095	2.83042	0	0	1.16111	0	0	0	0	0	0	0	0	1.61936	0	2.18221	0	2.50833	2.29198	2.07802	2.20731	0	0	2.30655	2.56881	0	0	1.9407	2.60083	1.42447	2.50709	0	0	0	2.48983	-0.992709	-0.257255	0.22619	19.1649
39	0	1.6442	2.20169	0	0	0	0	2.97791	0	2.97462	2.7431	0	0	1.12334	1.4067	1.43501	2.57833	1.07819	1.43176	1.07778	0	2.39162	0	0	0	0	2.78499	0	2.87623	0	1.6511	0	0	1.59466	1.05996	0	0	0	1.83251	0	0	0	1.65299	2.37362	1.39016	0	0	0	0	2.05975	-1	-0.326944	0.232143	19.533
40	0	1.05927	2.87197	0	2.88356	0	0	2.85255	0	2.63368	2.01094	0	0	1.32624	2.14829	0	2.73995	1.68303	2.21555	1.33164	0	1.06801	0	0	0	0	2.44734	0	1.84461	0	0	0	0	2.81258	1.21762	0	0	1.36473	1.20808	0	0	0	0	2.66481	2.95717	0	0	2.33123	0	2.40437	-0.992709	-0.25669	0.238095	19.7292
41	0	2.9601	1.76156	2.97789	0	0	0	1.64415	1.47068	2.9385	2.17799	0	0	2.58444	1.18271	0	0	0	1.86795	1.09078	0	0	0	0	0	2.33945	2.28483	0	0	0	0	0	0	1.13184	1.62067	0	2.03388	1.97165	1.90337	0	1.96113	0	0	0	0	0	0	0	0	2.76962	-0.970942	-0.351022	0.244048	19.7471
42	0	1.5477	2.12758	1.41237	0	2.84913	0	0	0	2.0012	0	0	0	1.33495	0	0	0	0	2.06289	2.9993	1.37114	2.66715	0	2.66726	0	2.57976	1.72276	0	0	0	0	0	1.63507	1.52577	1.66104	1.40111	1.33931	1.58989	0	2.33071	2.6943	0	1.80986	0	0	0	0	1.04835	0	0	-0.935016	-0.289391	0.25	18.5881
43	0	1.75023	1.24107	0	2.6501	1.35352	0	0	0	0	0	0	0	2.3399	0	0	0	0	1.93052	1.7578	0	2.08613	0	1.66295	0	2.92056	2.61154	0	0	0	0	0	1.77387	2.85805	1.37305	2.51787	1.87857	2.60409	1.34549	2.19154	0	0	2.21619	0	1.92171	0	0	1.5937	0	0	-0.885456	-0.297801	0.255952	17.5109
44	0	1.35624	2.01424	0	1.54789	0	1.13589	1.62049	0	0	0	0	0	2.40812	2.13984	0	0	0	2.82388	2.67967	0	2.06681	0	1.09757	0	2.00621	1.81429	0	0	2.20153	2.44813	0	1.39348	2.12359	2.66214	2.78395	2.95404	1.20436	1.44014	2.24054	0	0	1.68476	2.13465	1.8457	0	0	1.81148	0	0	-0.822984	-0.200158	0.261905	19.034
45	0	1.9844	2.02328	0	1.2166	0	2.32945	2.31519	0	0	0	0	1.37832	2.85235	2.17117	2.69905	0	0	2.84721	2.05341	0	1.88716	0	0	2.51631	1.2899	2.22962	1.01603	0	2.18502	1.41274	0	1.47764	0	2.46219	1.98654	1.51766	1.92613	2.70981	1.77037	0	0	2.93514	2.13022	1.95391	1.92957	0	1.70013	0	0	-0.748511	-0.218157	0.267857	20.5794
46	0	1.727	2.98922	0	2.19636	0	2.98243	0	0	0	0	2.16848	1.04083	2.38494	2.22505	1.44724	0	0	1.83742	0	0	2.33742	0	0	1.10197	1.62158	2.73676	1.68842	0	2.7801	0	0	2.02059	0	2.72108	1.23391	1.40691	1.98841	1.92625	1.66356	0	0	2.97253	1.82974	1.14459	1.06889	0	1.32306	2.68744	0	-0.663123	-0.126196	0.27381	20.2828
47	0	2.05504	1.75835	0	1.97301	0	2.3654	0	1.24011	0	0	2.02819	1.78064	1.72023	1.38396	0	0	2.29862	1.49786	0	0	1.15576	0	0	1.58213	0	1.73955	1.4445	0	1.05309	0	0	2.342	0	1.13166	0	1.13867	1.72916	0	0	0	0	2.60434	0	1.31773	1.33813	0	0	2.16747	0	-0.568065	-0.18071	0.279762	20.1545
48	0	2.5743	2.28156	0	1.82518	0	0	0	2.01003	0	0	2.92316	2.79192	2.94979	1.54279	1.5551	1.58782	0	1.87615	0	0	2.80036	0	0	2.24098	0	2.17027	2.33465	0	1.29298	0	0	1.51002	0	2.20815	0	1.11853	1.19448	0	2.279	0	0	2.1067	0	2.14444	1.25969	1.56553	0	0	0	-0.464723	-0.125694	0.285714	19.8741
49	0	1.86476	0	0	2.85675	0	0	2.19881	0	0	1.47408	2.41561	2.22187	1.20557	2.2931	2.74604	2.98415	0	1.6893	1.02719	0	0	0	0	1.53937	0	0	2.82311	0	2.81585	0	0	1.35173	0	2.89498	0	0	2.28035	0	2.11	0	0	2.17945	0	1.90026	0	2.68825	0	0	0	-0.354605	-0.190818	0.291667	19.7281
50	0	1.44122	1.15965	0	1.38746	0	0	1.74718	0	0	2.77566	0	1.11421	0	2.67109	0	0	0	1.65984	2.37741	1.95648	0	0	0	1.80682	0	0	2.14492	0	2.33025	0	0	2.1452	0	1.70901	0	0	1.5126	0	0	1.0523	0	0	0	1.40078	0	1.63116	0	0	0	-0.239316	-0.16394	0.297619	18.8336
51	0	1.9924	2.65922	0	1.48614	0	0	0	0	0	0	1.67135	1.934	0	1.93811	0	0	0	2.52309	2.65838	2.639	0	0	0	1.40891	2.54424	0	0	0	2.81301	0	0	2.11719	0	1.96172	2.42948	0	0	0	0	0	2.33222	1.38702	0	1.74133	0	0	0	0	0	-0.120537	-0.11507	0.303571	17.693
52	2.49216	2.01739	1.58103	0	0	0	0	0	1.09211	1.64965	0	1.94889	0	0	2.07137	0	0	2.32386	1.80325	2.91769	2.88452	1.14291	0	0	2.77962	0	2.96846	0	0	2.67125	0	2.02885	0	0	1.04192	1.46945	0	0	0	0	0	2.90043	2.90059	1.06704	2.59604	0	0	0	0	0	0	-0.17668	0.309524	18.5011
53	0	1.81721	1.50519	0	0	0	0	0	0	1.6783	0	2.29842	2.37434	0	2.61572	0	0	0	1.7065	2.10439	2.1358	0	0	0	1.07031	0	2.17954	0	2.73824	1.73384	0	2.9718	0	0	2.19542	2.88356	0	0	0	0	0	1.14073	1.31237	1.7275	1.7888	2.48457	0	0	0	1.57485	0.120537	-0.165018	0.315476	17.4013
54	0	1.06124	1.40084	2.286	0	0	0	0	0	1.10606	2.58111	1.38666	2.77386	0	2.95338	1.21137	0	0	2.99014	1.36769	1.76081	1.39173	0	0	0	0	1.36962	0	2.87705	0	0	0	0	0	0	2.52984	2.76546	1.88498	1.55176	0	0	1.50355	0	2.75142	2.36849	2.10874	0	0	0	1.65718	0.239316	-0.0763892	0.321429	17.9957
55	0	0	2.96533	1.96153	1.778	0	0	1.44143	0	1.58883	1.59548	0	1.63257	0	0	0	0	0	1.20399	2.90283	1.15474	0	0	0	0	0	1.29808	0	2.62694	0	0	1.10818	0	0	0	1.37775	1.37074	1.97058	2.8006	0	0	2.61132	2.79395	2.17352	0	0	2.23295	0	0	2.94009	0.354605	-0.00365717	0.327381	18.1036
56	0	0	0	2.4294	1.80537	0	0	1.35177	0	2.55291	2.63568	0	1.64901	0	0	0	0	0	1.65599	2.19907	1.4242	0	0	0	0	0	1.02794	0	1.05901	1.22979	1.74425	0	0	0	0	2.95975	2.37054	2.94322	1.06239	0	0	0	0	1.98531	0	0	2.78004	2.93155	0	1.55882	0.464723	-0.0349259	0.333333	17.0237
57	0	0	0	1.10634	2.46279	1.74971	0	2.77765	0	1.87874	2.30168	0	2.18173	0	0	0	0	0	0	0	0	0	0	0	0	1.68727	2.09208	0	1.3057	1.97723	2.63388	0	0	0	0	2.02888	2.5896	1.33784	0	1.22878	0	0	0	0	0	0	0	1.31143	2.76828	0	0.568065	-0.119335	0.339286	16.4908
58	0	0	0	1.5336	1.46494	2.39338	2.30832	2.7172	0	1.32569	1.76379	0	1.23396	2.68308	0	0	0	0	0	0	1.0169	0	0	1.96535	0	2.73738	2.98315	0	2.67843	2.88736	1.12091	0	1.06706	0	0	1.23097	1.81339	2.19724	2.58785	2.18905	0	0	2.97805	0	1.34321	2.40743	0	2.17166	0	0	0.663123	-0.0616517	0.345238	17.7874
59	0	0	0	1.48582	1.20561	2.81521	2.11232	2.4545	2.18279	0	1.71722	0	1.04283	2.09642	0	0	0	0	0	0	1.72431	0	1.64572	0	0	1.65254	1.98927	0	1.94136	0	2.95996	0	0	1.82581	0	1.2758	1.5624	1.35288	2.57211	2.96023	0	0	0	0	2.09717	1.49923	0	2.33877	2.05023	0	0.748511	-0.0427854	0.35119	17.8305
60	0	0	1.50212	0	2.53641	1.73807	2.59285	1.50577	2.87426	1.24229	2.7599	0	2.13157	2.18078	0	0	0	0	0	0	1.24836	0	0	0	0	1.62985	1.82488	0	2.02471	0	2.97478	0	0	2.61476	0	1.38121	1.07339	0	2.16884	1.2557	0	0	0	0	2.22229	1.46012	1.45102	2.4035	2.47957	0	0.822984	0.0272608	0.357143	18.3784
61	0	0	0	0	1.50857	0	2.92745	1.93213	2.80731	1.56954	0	0	2.5202	2.20776	0	0	2.52565	0	0	0	2.00071	0	1.97278	0	0	1.1574	2.98289	2.98373	1.61485	0	2.70005	0	0	1.3017	0	0	2.45235	0	0	2.58677	2.39699	0	0	0	2.498	1.45829	1.12016	1.68703	1.69319	1.73381	0.885456	0.0947886	0.363095	18.2308
62	0	0	0	1.15732	1.21646	0	0	2.12864	0	0	0	0	1.5967	2.18607	0	0	2.16961	0	2.60112	0	1.87282	0	2.62408	0	0	1.67619	1.74372	1.3828	1.96331	0	1.61217	0	0	2.01209	2.85937	0	1.8084	0	0	1.61967	0	2.01771	2.93941	0	2.59819	2.78311	2.70087	2.24552	0	2.05481	0.935016	0.181766	0.369048	17.5882
63	0	0	0	1.90412	1.65625	0	1.9726	0	0	0	0	0	0	1.40823	0	0	0	0	0	0	0	0	1.18747	0	0	1.72693	2.9094	2.20678	0	0	0	0	0	1.26589	1.52905	0	2.99242	0	0	2.82592	0	2.58444	1.95423	1.7471	0	2.38305	1.07571	2.86789	0	2.18787	0.970942	0.110911	0.375	16.4455
64	0	0	0	2.38419	0	1.1431	2.19093	1.34725	0	0	0	0	0	1.17692	0	0	2.02832	0	0	1.84274	0	0	1.2786	0	0	2.5116	1.39892	0	2.76277	0	0	0	0	1.00637	2.02928	0	1.94292	0	0	2.92578	0	2.32717	2.6346	1.63249	0	1.6217	1.7111	2.90197	2.66048	2.75451	0.992709	0.15246	0.380952	16.8401
65	0	0	0	2.86034	1.76597	1.88443	1.95123	2.75421	1.00436	0	0	0	0	0	0	2.29103	1.00854	0	0	2.37273	0	0	0	0	0	1.74986	0	0	2.75543	0	0	0	0	0	1.34892	0	1.83452	0	0	1.871	0	2.72764	2.43982	1.62146	2.18924	2.66646	2.8323	1.80235	2.43709	2.69243	1	0.139876	0.386905	17.7574
66	0	0	0	1.53347	1.11782	1.15631	0	1.31381	2.94139	0	0	0	0	2.65499	0	1.09513	1.18817	0	0	0	0	1.98886	2.18079	0	0	1.49594	0	0	2.30414	0	2.3347	0	0	1.70152	2.7781	0	1.38403	0	0	0	0	2.19813	1.62754	2.32257	2.47966	1.56259	1.08323	1.57301	2.32265	2.46479	0.992709	0.0745402	0.392857	17.5495
67	0	0	0	2.74436	1.7991	1.39316	0	1.48089	1.50356	0	0	0	0	2.25931	0	0	2.95169	0	0	0	2.83796	0	2.24769	0	0	2.66423	0	0	2.85398	1.7515	0	0	0	1.13759	0	2.96498	1.33777	1.43206	0	0	0	2.60495	2.11049	1.95717	2.48118	2.44242	1.50753	2.39753	1.57019	2.94946	0.970942	0.0239287	0.39881	17.8241
68	0	0	0	2.30875	2.24182	2.64272	0	1.17674	1.5019	0	2.00946	2.30541	0	1.2136	0	0	0	0	2.13569	0	2.99755	0	2.02457	0	0	1.25391	0	0	0	0	0	0	0	2.50329	2.21627	1.98168	1.51769	1.22997	2.27198	1.41279	0	0	2.87176	2.0775	0	1.63744	1.7135	0	2.12102	1.07287	0.935016	0.0927982	0.404762	18.7407
69	0	1.17272	0	2.13921	1.77149	2.31662	0	0	2.5934	0	1.09579	1.74099	0	2.93645	1.72122	0	0	0	1.62168	0	2.56849	0	1.49422	0	0	2.70242	2.73218	0	2.8476	0	1.29877	1.29653	0	1.74779	2.74835	1.3162	2.82139	1.35383	0	1.79172	2.18303	1.64516	1.94446	1.8752	0	0	2.69015	0	2.86624	2.90965	0.885456	-0.00150299	0.410714	19.7375
70	0	1.01792	0	0	2.85173	1.62519	0	0	1.21534	0	0	0	0	1.58439	1.95871	0	0	0	2.03474	1.53686	2.64263	0	2.0748	0	0	1.65833	2.88089	0	1.90792	0	2.50687	1.26692	0	0	1.56423	1.76358	2.18187	1.36536	1.16829	1.14392	2.01424	2.10644	2.98426	2.97889	0	0	2.70238	0	1.77539	1.68041	0.822984	-0.0897846	0.416667	19.4636
